,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_date
111,4VbDTk82rqWqVgoQC93CkC,Andrew Belle,Dive Deep (Hushed),Dive Deep (Hushed),58,218531,False,0.507,0.378,9.0,-9.019,1.0,0.0332,0.852,0.000212,0.0937,0.085,135.86,4.0,acoustic,2018-10-12
112,1pG5nd6gmfbMwUfT5shDQe,Ben Woodward,When the Party's over (Acoustic Piano),When the Party's over (Acoustic Piano),51,195945,False,0.619,0.226,4.0,-13.453,1.0,0.0641,0.959,4.42e-05,0.106,0.188,124.96,3.0,acoustic,2018-12-21
113,2WZyfujzMweFLnozyUJBkW,Augustana,All The Stars and Boulevards,Boston,63,245933,False,0.404,0.571,0.0,-5.069,1.0,0.0303,0.182,2.08e-05,0.129,0.29,147.01,4.0,acoustic,2005
114,6gijbGNDNNJgT60Aj7UCyc,Matthew Perryman Jones,Living in the Shadows,Living in the Shadows,53,212386,False,0.418,0.79,4.0,-6.599,0.0,0.0506,0.0284,9.96e-06,0.117,0.197,175.975,4.0,acoustic,2016-01-15
115,5pq4v03P5PxMcnCagg4S3Z,Boyce Avenue,"Cover Sessions, Vol. 4",In Case You Didn’t Know,60,225165,False,0.633,0.299,11.0,-7.798,1.0,0.0353,0.833,0.0,0.109,0.341,147.549,4.0,acoustic,2017-12-19
116,08OjvLnGR3M0HUhcePeMNO,Andrew Foy;Renee Foy,death bed (coffee for your head),death bed (coffee for your head),47,112008,False,0.565,0.0392,1.0,-28.276,1.0,0.045,0.835,0.183,0.117,0.601,125.399,4.0,acoustic,2020-05-07
117,65VhbQdqvozUntjnlFkFbZ,Kina Grannis,You Are My Sunshine,You Are My Sunshine,60,123609,False,0.664,0.0755,10.0,-19.836,1.0,0.0389,0.91,0.0,0.164,0.575,80.004,1.0,acoustic,2018-05-11
118,05pKAafT85jeeNhZ6kq7HT,Jason Mraz,I Won't Give Up,I Won't Give Up,66,240165,False,0.585,0.303,4.0,-10.058,1.0,0.0398,0.694,0.0,0.115,0.142,136.703,3.0,acoustic,2012-01-03
119,3PG6V5yuFfo4APiovOQoRv,Ray LaMontagne;Sierra Ferrell,I Was Born To Love You,I Was Born To Love You,67,265843,False,0.65,0.271,9.0,-11.081,1.0,0.0314,0.794,6.9e-05,0.196,0.21,78.036,4.0,acoustic,2022-04-08
120,5O9R57EozcpLKGQBzadPVy,Meg Birch,Life Sucks Playlist,Only Love Can Hurt Like This,43,194194,False,0.534,0.213,1.0,-8.64,1.0,0.0283,0.884,0.0,0.107,0.0998,98.385,4.0,acoustic,2021-01-24
121,6ta5yavnnEfCE4faU0jebM,Catherine Feeny,Hurricane Glass,Mr Blue,54,154600,False,0.456,0.386,10.0,-10.293,1.0,0.032,0.835,0.108,0.389,0.612,165.733,4.0,acoustic,2006
122,7BRCa8MPiyuvr2VU3O9W0F,Joshua Hyslop,Where The Mountain Meets The Valley,Do Not Let Me Go,60,158960,False,0.409,0.234,3.0,-13.711,1.0,0.0323,0.338,5e-05,0.0895,0.145,139.832,4.0,acoustic,2012-05-15
123,5ZhaKUsY68U0lgREFWfoxg,Ross Copperman,Holding On And Letting Go - Single,Holding On And Letting Go,49,319000,False,0.502,0.53,2.0,-9.573,1.0,0.0266,0.805,0.000738,0.0728,0.102,78.046,4.0,acoustic,2011-05-03
124,4zcMBfbQZvBSHQBGDd6gsN,JJ Heller,You Already Know,You Already Know,57,214360,False,0.496,0.117,0.0,-12.884,1.0,0.0301,0.933,0.0,0.126,0.318,78.068,4.0,acoustic,2020-04-06
125,7bhHLZxkRekrNPPkEdDTbn,Ben Woodward,Believer (Remix),Believer (Remix),42,204480,False,0.585,0.724,1.0,-6.513,0.0,0.0745,0.315,0.0681,0.0448,0.333,187.484,3.0,acoustic,2017-02-07
126,5rwq6R0Uq0BngM3rdmCeNg,Howie Day,Stop All the World Now (Special Edition),Collide - Acoustic Version,67,277000,False,0.582,0.253,10.0,-11.43,1.0,0.0259,0.827,2.95e-05,0.091,0.294,90.186,4.0,acoustic,2003-11-04
127,2lxBZVbkiCXC1soks2RXwV,Ben Rector,Magic,Love Like This,61,214240,False,0.637,0.14,2.0,-11.472,1.0,0.0407,0.903,0.0,0.107,0.392,139.78,4.0,acoustic,2018-06-22
128,38YgZVHPWOWsKrsCXz6JyP,Matt Nathanson,Some Mad Hope,Come On Get Higher,71,215173,False,0.672,0.623,9.0,-5.699,1.0,0.0297,0.241,0.0,0.0848,0.617,92.018,4.0,acoustic,2007-01-01
129,6XrNrp7UtGgyZcHJ0ckL0w,Rachael Yamagata,Something In the Rain (Music from the Original TV Series),"""Something In the Rain"" (Something In the Rain, Pt. 1) [Music from the Original TV Series]",49,296862,False,0.422,0.272,4.0,-10.772,0.0,0.0353,0.496,1.07e-05,0.0704,0.113,143.413,4.0,acoustic,2019-04-05
130,72R0X0h8YaxYNpegeoOl0M,Parachute,The Way It Was,Kiss Me Slowly,61,235813,False,0.47,0.801,9.0,-6.426,1.0,0.0352,0.0758,3.53e-05,0.218,0.431,173.92,4.0,acoustic,2011-01-01
131,6R6ux6KaKrhAg2EIB2krdU,Parachute,Wide Awake,Without You,61,228933,False,0.564,0.864,4.0,-5.121,1.0,0.0341,0.0761,0.0,0.182,0.534,95.984,4.0,acoustic,2016-01-15
132,2D9w6sabdMCLSheW5aegwO,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Absolutely Zero,20,339196,False,0.521,0.495,5.0,-7.756,1.0,0.027,0.128,0.0,0.296,0.116,135.061,4.0,acoustic,2022-10-14
133,1Qo3taHLFSQpzLm5Sty7M4,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Sleep All Day,22,296843,False,0.616,0.81,2.0,-6.51,1.0,0.0668,0.369,0.0,0.107,0.79,97.994,4.0,acoustic,2022-10-14
134,71M4QMn8nrok1KFVXwEEyU,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),You and I Both,35,218240,False,0.615,0.812,7.0,-6.573,1.0,0.0458,0.184,0.0,0.328,0.74,98.954,4.0,acoustic,2022-10-14
135,4lxGVzcUaSF5HW5jtWnShV,Eddie Vedder,Into The Wild (Music For The Motion Picture),Long Nights,60,151773,False,0.478,0.305,5.0,-13.062,1.0,0.0306,0.675,0.00139,0.169,0.0974,108.66,4.0,acoustic,2007-09-18
136,2PIlBukQ6limukVR8Ubb5o,Gabrielle Aplin,English Rain,Please Don't Say You Love Me,59,181400,False,0.479,0.541,0.0,-9.862,1.0,0.0545,0.737,0.0,0.108,0.321,85.994,4.0,acoustic,2013-05-13
137,5p9XWUdvbUzmPCukOmwoU3,KT Tunstall,Eye To The Telescope,Suddenly I See,73,201706,False,0.587,0.767,0.0,-5.713,1.0,0.0449,0.225,0.0,0.112,0.664,100.38,4.0,acoustic,2005-01-01
138,1uSuY2qLCbx1QB7oPUVhFG,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Who Needs Shelter,22,192260,False,0.514,0.569,6.0,-7.866,0.0,0.03,0.601,2.21e-06,0.218,0.264,142.597,4.0,acoustic,2022-10-14
139,6twvFrIoIINH8UW8EB8OnU,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),No Stopping Us,19,198855,False,0.646,0.836,1.0,-6.203,1.0,0.0327,0.301,3.23e-05,0.29,0.727,105.991,4.0,acoustic,2022-10-14
140,2pelUnMKr07JjJpilj9Yew,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),I'll Do Anything,24,191889,False,0.57,0.711,9.0,-4.155,1.0,0.0703,0.119,0.0,0.352,0.648,163.117,4.0,acoustic,2022-10-14
141,7d0bJhpp0mCYyMXaMgWyMS,JJ Heller,I Dream of You: CALM,Make You Feel My Love,57,171293,False,0.678,0.199,9.0,-9.785,1.0,0.0307,0.957,3.23e-06,0.0968,0.262,72.006,4.0,acoustic,2018-10-08
142,73CbJykoV6WapWGfTeRzTl,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),The Remedy (I Won't Worry),35,256440,False,0.589,0.867,10.0,-4.523,1.0,0.0385,0.041,0.0,0.306,0.795,94.52,4.0,acoustic,2022-10-14
143,3ixLIO5BsTmic0Pp27FaPY,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Too Much Food,20,221425,False,0.626,0.926,2.0,-4.441,1.0,0.0477,0.0265,0.0,0.159,0.548,99.997,4.0,acoustic,2022-10-14
144,5ZetMq21bMQN5oo4TtdOxu,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),The Boy's Gone,18,255047,False,0.686,0.556,1.0,-8.5,0.0,0.0271,0.532,0.0,0.0922,0.36,112.997,4.0,acoustic,2022-10-14
145,73oHkllHIT8fdbzpxiXW40,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),"On Love, in Sadness",19,208793,False,0.56,0.832,9.0,-5.595,1.0,0.0352,0.108,0.0,0.232,0.802,100.957,4.0,acoustic,2022-10-14
146,4MihgVRpD82EZoT61GW63w,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Curbside Prophet,23,214552,False,0.619,0.793,5.0,-5.964,1.0,0.0661,0.263,0.0,0.0828,0.892,177.991,4.0,acoustic,2022-10-14
147,1BECZPXBXzobsfmlzj0g3I,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),"Tonight, Not Again - Live",19,264280,False,0.56,0.278,3.0,-12.501,1.0,0.0921,0.733,0.0,0.112,0.594,102.187,4.0,acoustic,2022-10-14
148,14vExHBkh1prEAN94wZug8,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),"Tonight, Not Again",18,289041,False,0.595,0.805,8.0,-7.926,1.0,0.0543,0.0167,1.06e-05,0.0691,0.359,102.44,4.0,acoustic,2022-10-14
149,0fzCtVM9D5UEwiLqcY8Ouq,Eddie Vedder,Into The Wild (Music For The Motion Picture),Hard Sun,65,322080,False,0.438,0.827,8.0,-6.531,1.0,0.0328,0.0512,0.000402,0.319,0.645,143.377,4.0,acoustic,2007-09-18
150,6IF2P93LkyW4GqDQu1yS7H,Susie Suh;Robot Koch,Here with Me,Here with Me,55,238971,False,0.582,0.375,1.0,-13.277,0.0,0.0329,0.702,0.0631,0.136,0.106,129.909,4.0,acoustic,2014-05-19
151,34dnNAUoIPcwnK0RtVMBWZ,Tyler Ward;Lindsey Stirling;Kina Grannis,"Tyler Ward Covers, Vol. 5",The Scientist,47,276575,False,0.453,0.295,7.0,-12.881,1.0,0.0291,0.518,0.00011,0.293,0.14,146.022,4.0,acoustic,2013-07-19
152,5aDpULK8MbJmHl42kR5KNI,Howie Day,Stop All The World Now,Collide,56,249120,False,0.636,0.625,11.0,-7.895,1.0,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4.0,acoustic,2003
153,1fI1TMpz7FVkpoYBhmiywp,Eden Elf;Ren Avel,get better,get better,53,111734,False,0.639,0.201,7.0,-16.613,0.0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,4.0,acoustic,2022
154,23Mcmg5O8rBKAOzxvrTjnD,Kitri,Hikare Inochi,Sympathy,49,210760,False,0.69,0.423,2.0,-9.194,0.0,0.0294,0.883,0.0123,0.111,0.59,130.121,4.0,acoustic,2021-11-17
155,0gVbkmFqq5fIkXtJJ3UTfM,Boyce Avenue;Rachel Grae,Let It Go,Let It Go,51,255688,False,0.599,0.349,1.0,-9.269,1.0,0.0301,0.819,0.0,0.112,0.444,147.913,4.0,acoustic,2022-10-14
156,00DuOxungwHwVUX2m37P0P,Chord Overstreet,What You Need,What You Need,53,181786,False,0.519,0.264,0.0,-11.171,1.0,0.0601,0.918,0.000253,0.237,0.192,140.354,4.0,acoustic,2020-05-08
157,2lFlveK1y13WWp3vnQtrr3,Five For Fighting,The Battle for Everything,100 Years,66,244600,False,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,acoustic,2003
158,2WD93lsfJonaKtrQtpLB2R,Andrew Belle,Nightshade,You're the Sea,56,174546,False,0.573,0.624,1.0,-9.076,0.0,0.0324,0.471,0.117,0.114,0.529,161.025,4.0,acoustic,2021-08-20
159,7njTGO45SkaBTNu35t2Yq0,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 1",No Direction,47,234330,False,0.654,0.821,7.0,-5.472,1.0,0.0264,0.00666,0.00299,0.228,0.613,111.958,4.0,acoustic,2019-05-29
160,6ivkBaxvclVhwZDE2uwldj,Cary Brothers,Under Control,Belong,51,255600,False,0.426,0.399,0.0,-8.447,1.0,0.034,0.761,0.00112,0.118,0.217,115.979,4.0,acoustic,2010-04-06
161,6Cvti10W0AzmzG9D1tpuKp,The Mayries,As It Was,As It Was,55,176542,False,0.505,0.21,11.0,-11.349,1.0,0.0295,0.907,0.0,0.11,0.323,80.721,4.0,acoustic,2022-05-13
162,03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60,243494,False,0.693,0.43,11.0,-9.395,1.0,0.0442,0.565,0.0,0.0928,0.731,151.001,4.0,acoustic,2008-02-12
163,5RO0MNa5hBKIM4OcjygadU,Joseph Sullinger,Chi Mai,Chi Mai,40,188695,False,0.739,0.287,6.0,-14.007,0.0,0.059,0.969,0.961,0.111,0.557,80.64,4.0,acoustic,2022-07-29
164,78TKtlSLWK8pZAKKW3MyQL,A Great Big World;Christina Aguilera,Say Something,Say Something,58,229400,False,0.453,0.146,2.0,-8.976,1.0,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,3.0,acoustic,2013-11-04
165,1esE8j1nVyzEQ5rVhYXoJT,Parachute,Parachute,Had It All,55,216853,False,0.606,0.54,7.0,-6.271,0.0,0.0339,0.182,0.000144,0.144,0.249,79.952,4.0,acoustic,2019-05-10
166,68Yc9ylRZZPtsuVgtrxcDj,Zack Tabudlo;Yonnyboii,Take Me Back,Take Me Back ft. Yonnyboii,50,149000,False,0.595,0.646,0.0,-5.495,1.0,0.0327,0.11,0.0,0.258,0.563,120.049,4.0,acoustic,2022-10-14
167,3tjjCCdXSdaVEo4q4y071G,Tobey Rosen,Whole Again (Acoustic Version),Whole Again - Acoustic Version,52,157231,False,0.736,0.145,11.0,-9.215,1.0,0.0336,0.855,0.0,0.108,0.235,129.832,4.0,acoustic,2020-01-31
168,3tob5ofeuvFKKSbOTldenC,The Mayries,Overpass Graffiti,Overpass Graffiti,54,226603,False,0.479,0.126,1.0,-13.974,1.0,0.0303,0.966,0.0,0.113,0.279,96.327,4.0,acoustic,2022-04-29
169,4E6cwWJWZw2zWf7VFbH7wf,Sara Bareilles,Little Voice,Love Song,73,258826,False,0.583,0.786,2.0,-3.142,0.0,0.0301,0.0208,0.0,0.188,0.573,123.055,4.0,acoustic,2007-07-03
170,3uAdZpIbMTtVXitHVibLMV,Andrew Foy;Renee Foy,Let Her Go,Let Her Go,38,194013,False,0.549,0.291,2.0,-13.457,1.0,0.0388,0.858,0.000846,0.129,0.376,75.153,4.0,acoustic,2021-04-29
171,2LC523tbEPFpc1pnikbt5b,Aqualung,Still Life,Brighter Than Sunshine,53,242439,False,0.418,0.489,6.0,-8.373,0.0,0.0323,0.287,0.0288,0.42,0.398,72.891,4.0,acoustic,2003-10-27
172,3ISLwA96mtx13Wx7K1PPPk,Tyler Ward;Karis;Ray Lorraine,Love Story,Love Story,55,232500,False,0.498,0.12,0.0,-17.721,1.0,0.0487,0.851,0.0,0.171,0.338,121.187,4.0,acoustic,2020-04-17
173,7Ca2CkwSqHyr3eCh8IRdjz,Agustín Amigó;Nylonwings,Mujer con Abanico,Mujer con Abanico,41,156787,False,0.769,0.135,5.0,-12.049,0.0,0.061,0.986,0.905,0.106,0.471,103.939,4.0,acoustic,2022-09-16
174,6ql0ffq6Jvyh9OKqrJCMaP,Amy Stroup,In the Shadows,In the Shadows,46,263823,False,0.434,0.469,0.0,-7.849,0.0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4.0,acoustic,2016-02-12
175,1EyvonxK8OGHRV4WDRdArc,Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,Can You Feel the Love Tonight,63,250916,False,0.452,0.198,10.0,-9.374,1.0,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4.0,acoustic,2019-05-24
176,0EKBV6GybPtALXUgWqWrym,Brandi Carlile,The Story,The Story,66,238493,False,0.544,0.5,11.0,-8.253,1.0,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4.0,acoustic,2007-04-03
177,41A82PidFKhGX5hm1WoaDs,JJ Heller,Better,Better,54,215906,False,0.662,0.187,2.0,-9.003,1.0,0.0268,0.969,0.000273,0.0922,0.233,104.988,4.0,acoustic,2018-06-01
178,5oV8bZaShr2d01FFMHBUPq,Kina Grannis,Iris,Iris,62,181136,False,0.497,0.13,6.0,-15.571,1.0,0.0436,0.841,0.0,0.111,0.179,130.769,3.0,acoustic,2017-03-10
179,5nMRpGfqQ0tb1TMbqBVK2J,The Mayries,#Acoustic,Rockabye - Acoustic Version,57,157466,False,0.528,0.291,10.0,-9.696,1.0,0.0401,0.914,0.0,0.121,0.355,76.805,4.0,acoustic,2018
180,04qDUASuSfVp6fktfsxVej,Caleb Santos;Viva Music Publishing Inc.,I Need You More Today,I Need You More Today,68,233728,False,0.461,0.522,11.0,-7.513,1.0,0.043,0.36,0.0,0.123,0.446,157.768,4.0,acoustic,2016-12-02
181,3g61xRaqII8q1wlQDzv550,Boyce Avenue,"Cover Sessions, Vol. 4",Beautiful Soul,62,216612,False,0.483,0.506,9.0,-6.058,1.0,0.0347,0.394,0.0,0.0946,0.705,87.337,4.0,acoustic,2017-12-19
182,3dglCYsVMjPbDlU2CC9Vq7,Jason Mraz,Know.,Let's See What The Night Can Do,53,245186,False,0.392,0.423,7.0,-7.813,1.0,0.0348,0.27,0.0,0.117,0.288,113.537,4.0,acoustic,2018-08-10
183,2f4jlGvGi3ZDGogXys5FUp,Rachael Yamagata,Something In the Rain (Music from the Original TV Series),"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",44,219613,False,0.42,0.2,7.0,-18.827,1.0,0.0492,0.929,0.49,0.0758,0.164,87.248,4.0,acoustic,2019-04-05
184,3NCg46FWgnANZc9HQHQOQR,Parachute,The Way It Was,Forever And Always,57,248960,False,0.657,0.716,2.0,-5.675,1.0,0.0301,0.014,0.0,0.0483,0.435,93.924,4.0,acoustic,2011-01-01
185,0muntSMuAZzcwYBBMZj6sf,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,Fine On The Outside,52,252466,False,0.495,0.185,9.0,-13.824,1.0,0.0288,0.692,0.00403,0.109,0.196,101.89,4.0,acoustic,2014-07-16
186,4bXoVtbp6fN8FaSQvGQB41,Chord Overstreet,Tree House Tapes,Tortured Soul,53,246613,False,0.55,0.499,4.0,-9.502,1.0,0.0338,0.472,2.26e-06,0.0798,0.144,86.966,1.0,acoustic,2017-05-12
187,3FRARAKLpHw3er9ZaTwaHO,JJ Heller,I Believe in You,I Believe in You,53,198786,False,0.534,0.359,0.0,-9.311,1.0,0.0296,0.449,1.2e-05,0.331,0.267,131.804,4.0,acoustic,2021-01-01
188,2Dzhwe90lhHXVU6lk7Nx0H,Jon Bryant,Cult Classic,At Home,55,226640,False,0.378,0.52,11.0,-10.965,1.0,0.0382,0.777,0.0888,0.0979,0.357,73.744,4.0,acoustic,2019-05-17
189,12niARgkwxGsklcEwh6GlG,Donovan Woods,"Hard Settle, Ain't Troubled","Portland, Maine",66,203869,False,0.606,0.349,4.0,-13.967,1.0,0.0319,0.764,0.306,0.112,0.156,80.071,4.0,acoustic,2016-02-26
190,0v0pc1lIt5p6EBX7pnfOGF,Ross Copperman,Holding On and Letting Go LP,Holding On and Letting Go,49,317441,False,0.486,0.555,2.0,-9.466,1.0,0.0271,0.818,0.00269,0.109,0.0992,77.987,4.0,acoustic,2012-01-09
191,5wQci5VCUjdbKnRD61XYwu,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Flood,60,261640,False,0.577,0.446,6.0,-11.343,1.0,0.0313,0.554,0.0782,0.116,0.262,81.005,4.0,acoustic,2016-10-21
192,0HQnJee8ShSDu2AYwibxst,Angelina Cruz,Hanggang Kailan (Umuwi Ka Na Baby),Hanggang Kailan (Umuwi Ka Na Baby),38,211933,False,0.59,0.407,4.0,-9.079,1.0,0.0361,0.861,9.95e-06,0.094,0.276,145.852,4.0,acoustic,2018-02-16
193,4VoJCUgNmnqG2qF0peDBkw,Stephen Speaks,No More Doubt,Out of My League,67,218800,False,0.538,0.315,0.0,-10.057,1.0,0.0291,0.96,0.00596,0.0979,0.4,91.921,3.0,acoustic,2001-09-04
194,7xLhousIHDxoGgeJNhO4Ye,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,Say Something,57,233266,False,0.447,0.158,2.0,-7.571,1.0,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3.0,acoustic,2014-01-16
195,1bhpBRCLsVg3p7BWARbaDS,Eddie Vedder,Into The Wild (Music For The Motion Picture),Rise,60,156453,False,0.401,0.58,7.0,-6.86,1.0,0.0541,0.906,0.217,0.134,0.526,173.277,3.0,acoustic,2007-09-18
196,6NSlOEEtWlqvEFrjQsry77,The Weepies;Deb Talan;Steve Tannen,Say I Am You,World Spins Madly On,64,165133,False,0.502,0.311,1.0,-13.421,1.0,0.0285,0.617,4.32e-05,0.129,0.4,107.612,4.0,acoustic,2005-12-20
197,0wP19iM8ULJyV0r0LFDsDv,Taj Mahal,Supa Chill,Paradise,0,251426,False,0.65,0.406,7.0,-13.492,1.0,0.0761,0.568,0.0,0.484,0.862,79.642,4.0,acoustic,2022-10-14
198,45jGOHwYKgsRYbAJ8DR61d,Motohiro Hata,青の光景,ひまわりの約束,61,308146,False,0.523,0.445,10.0,-6.359,1.0,0.0329,0.188,0.0,0.18,0.336,78.957,4.0,acoustic,2015-12-16
199,4iObEYRE4FLm0D90gmZFef,Thomas Daniel,Since U Been Gone,Since U Been Gone - Acoustic Version,50,221170,False,0.538,0.162,5.0,-13.31,1.0,0.0299,0.847,0.0,0.114,0.366,94.981,4.0,acoustic,2019-08-23
200,3akr0ZrJxLMBLIFeNNKffW,Masayoshi Yamazaki,"One more time,One more chance","One more time,One more chance",47,330786,False,0.519,0.429,11.0,-7.707,0.0,0.0317,0.658,0.0,0.111,0.396,129.491,4.0,acoustic,2007-03-02
201,7BRwh1bemr9rFMDeTbcy5S,Kina Grannis,Creep,Creep,58,234135,False,0.585,0.103,7.0,-12.682,1.0,0.0309,0.801,0.0,0.126,0.179,133.057,4.0,acoustic,2017-04-14
202,3rzRo91l4htQvMXhsiECAX,Todd Carey;Ariza;Chuck Leavell,Higher Love,Higher Love,30,173250,False,0.578,0.763,2.0,-4.824,1.0,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4.0,acoustic,2021-09-30
203,0v1vufjir4OE4iRckLMoLd,YUZU,Shinsekai,Hyouriittai,52,336619,False,0.223,0.891,1.0,-3.626,0.0,0.138,0.325,0.0,0.287,0.333,159.888,4.0,acoustic,2014-02-19
204,4vAnqYqm1DOo5IDVcxORX3,Canyon City,How Long Will I Love You,How Long Will I Love You,55,144830,False,0.382,0.157,1.0,-16.157,1.0,0.0361,0.878,0.000473,0.112,0.224,136.11,4.0,acoustic,2019-01-25
205,2X5AFygz5SDYlXagyPw8kX,Zack Tabudlo,Binibini,Binibini,67,221538,False,0.642,0.374,5.0,-10.606,1.0,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4.0,acoustic,2021-03-26
206,13GvSZgg9LOs3M9uGbWsPE,Aron Wright,You Were Supposed to Be Different,You Were Supposed to Be Different,45,192972,False,0.436,0.239,7.0,-12.83,1.0,0.0282,0.861,8.48e-05,0.0902,0.137,73.761,4.0,acoustic,2015-04-20
207,4cR4nao0hqqBtklQmGVqbe,Boyce Avenue,"Cover Sessions, Vol. 3",Thinking out Loud,56,278640,False,0.702,0.326,1.0,-6.638,1.0,0.0272,0.705,0.0,0.168,0.628,79.904,4.0,acoustic,2015-04-28
208,4x7AdVDV9IFWp8pg4LMz90,Jonah Baker,Covers,Perfect / Style,37,212864,False,0.593,0.292,11.0,-12.755,1.0,0.0364,0.828,0.0,0.174,0.375,111.121,4.0,acoustic,2017-07-04
209,5eNYumDY5PCXtKKJ0SWg2r,The Civil Wars,Barton Hollow,Poison & Wine,54,219466,False,0.285,0.186,1.0,-12.729,1.0,0.0288,0.76,7.3e-05,0.104,0.203,153.848,4.0,acoustic,2012-01-26
210,6dwkFmLUz6hx2CZG2EqLol,Howie Day,Stop All The World Now,Collide,66,249120,False,0.636,0.625,11.0,-7.895,1.0,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4.0,acoustic,2003-10-07
211,7aohwSiTDju51QmC54AUba,Ingrid Michaelson,Be OK,You And I,63,148400,False,0.698,0.285,0.0,-7.632,1.0,0.0553,0.927,0.0,0.0883,0.53,135.027,4.0,acoustic,2008-10-14
212,7g3ryXLtXExZ0OFCj17Ae1,Zack Tabudlo;Billkin,Give Me Your Forever,Give Me Your Forever (ft. Billkin),58,244800,False,0.601,0.439,8.0,-7.589,1.0,0.0269,0.0642,0.0,0.0942,0.275,99.976,4.0,acoustic,2022-01-27
213,5MrgVJzR1du1gz8XWe4m28,Landon Pigg,Coffee Shop,Falling in Love at a Coffee Shop,55,270840,False,0.332,0.298,4.0,-14.174,1.0,0.0569,0.875,0.00784,0.114,0.243,83.555,4.0,acoustic,2008-03-11
214,5auMzVHFr5Zfw6IbKarZ56,Anna Nalick,Wreck of the Day,Breathe (2 AM),65,279826,False,0.386,0.452,2.0,-7.715,1.0,0.0278,0.417,0.0,0.0881,0.287,169.837,3.0,acoustic,2005
215,63bmIgH9sS6sX5Sc7MetGq,Zack Tabudlo,Episode,Habang Buhay,69,244067,False,0.62,0.668,9.0,-5.719,1.0,0.0305,0.088,0.0,0.362,0.183,118.013,4.0,acoustic,2021-10-15
216,3ZjSJv88euP3CdvTg07dZL,Jonah Baker,Beautiful Soul,Beautiful Soul,44,214738,False,0.394,0.281,9.0,-11.12,1.0,0.0414,0.826,0.0,0.0854,0.485,90.044,4.0,acoustic,2004
217,14BMBNRzv24eG6OKoIgPfP,Ben Woodward,Bulletproof,Bulletproof,39,207677,False,0.59,0.552,7.0,-10.496,1.0,0.0407,0.654,0.000359,0.128,0.635,155.101,5.0,acoustic,2018-08-17
218,5pEmeoMUW38w1oU3kPelvR,Andrew Belle,Nightshade,Spectrum,54,265506,False,0.539,0.717,3.0,-7.385,1.0,0.031,0.000298,0.111,0.125,0.212,117.973,4.0,acoustic,2021-08-20
219,2h3VsZVKQeT0yLNQtCIRjn,Jonah Baker,Girls Like You (Acoustic Version),Girls Like You - Acoustic Version,44,188494,False,0.543,0.138,0.0,-14.331,1.0,0.0531,0.791,0.0,0.185,0.3,115.65,4.0,acoustic,2018-06-19
220,1dcNEEtODRVZEevQ20Cgmy,Zack Tabudlo,Nangangamba,Nangangamba,70,210354,False,0.62,0.547,1.0,-6.772,1.0,0.0248,0.112,0.0,0.19,0.208,98.032,4.0,acoustic,2020-08-07
221,6huS9u0BDfeQHq0lObNLPl,Us The Duo,Better Together,Better Together,64,200706,False,0.761,0.311,5.0,-10.597,1.0,0.0692,0.647,0.0,0.15,0.553,109.891,4.0,acoustic,2015-04-28
222,14NiShC5b46yQxBN1mu9VJ,Andrew Foy;Renee Foy,Heartbreak Anniversary,Heartbreak Anniversary,40,199256,False,0.674,0.122,1.0,-17.963,1.0,0.0427,0.882,0.0,0.139,0.339,130.014,4.0,acoustic,2021-04-01
